second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,target
609.0,3,0,1,0.25,0.25,0.88840735,0.88840735,1.051025390625,106,0.2841823,0.2841823,0,0,0,82,dis_flood
335.0,30,38,4,0.44444445,0.7777778,0.47056624,0.5698257,0.38397216796875,312,0.44444445,0.7777778,0,0,4,0,dis_flood
138.0,42,44,16,0.101265825,0.6392405,0.0061004004,0.8229487,0.0059967041015625,1584,0.10965732,0.69221187,16,0,0,0,version_num
275.0,27,7,1,0.2,0.6,0.0061786184,0.27017412,0.001007080078125,36,0.09651475,0.43163538,0,0,0,17,sinkhole
173.0,33,41,5,0.032258064,0.032258064,0.0039655017,0.0039655017,0.0040130615234375,390,0.031026253,0.031026253,0,0,5,0,version_num
138.0,36,44,28,0.17721519,0.6392405,0.2817671,0.8229487,0.2769775390625,2772,0.19190031,0.69221187,28,0,0,0,version_num
453.0,9,7,1,0.11111111,0.33333334,0.16741937,0.29893708,0.11199951171875,36,0.044554457,0.26485148,0,0,0,33,sinkhole
308.0,28,44,45,0.32374102,0.43165466,0.5248269,0.69132024,0.53900146484375,2970,0.27974004,0.41961005,0,45,0,12731,version_num
99.0,34,44,15,0.14761905,0.4857143,0.08932328,0.5009629,0.0059967041015625,1485,0.17462143,0.46175963,15,0,0,0,version_num
421.0,28,44,5,1.0,1.0,1.0,1.0,0.00299072265625,330,1.0,1.0,0,5,0,16254,version_num
390.0,39,44,27,0.39130434,0.73913044,0.10170439,0.5137065,0.0999755859375,2673,0.41422594,0.7824268,27,0,0,27,version_num
303.0,33,43,16,0.1509434,0.1509434,0.019624906,0.019624906,0.01995849609375,1248,0.16159524,0.16159524,0,0,16,0,version_num
151.0,40,54,29,0.96666664,0.96666664,0.99853987,0.99853987,1.36700439453125,2871,0.96993244,0.96993244,29,0,0,0,dis_flood
495.0,29,52,4,0.8,0.8,0.09314033,0.09314033,0.118011474609375,272,0.8,0.8,0,0,0,43,dis_flood
409.0,4,0,1,0.5,0.5,0.5,0.5,0.001007080078125,106,0.74647886,0.74647886,0,0,0,45,legitimate
560.0,8,5,1,0.14285715,0.85714287,0.07359307,0.85714287,0.00103759765625,89,0.15161839,0.81942075,0,0,0,20,legitimate
270.0,30,40,5,0.03787879,0.03787879,0.087495774,0.087495774,0.079010009765625,390,0.033907145,0.033907145,0,0,5,0,version_num
62.0,20,5,4,0.06451613,0.06451613,0.014418919,0.014418919,0.0110015869140625,303,0.050066095,0.050066095,0,0,0,19,legitimate
719.0,3,0,1,0.25,0.25,0.5151515,0.5151515,0.00103759765625,106,0.33125,0.33125,0,0,0,99,dis_flood
296.0,17,5,1,0.0625,0.75,0.012585812,0.45003814,0.001007080078125,36,0.025017373,0.70535094,0,0,0,37,legitimate
137.0,23,4,2,0.05263158,0.18421052,0.008330854,0.050112635,0.00299072265625,125,0.034722224,0.14361112,0,0,0,9,dis_flood
209.0,28,44,63,0.45652175,0.68115944,0.54762363,0.7485416,0.47698974609375,4158,0.39009288,0.67801857,0,63,0,8260,version_num
88.0,35,44,20,0.12658228,0.7468355,0.17716585,0.78543055,0.1800003051757812,1980,0.15017065,0.7633675,20,0,0,32,version_num
3406.0,9,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,55,sinkhole
740.0,40,49,29,1.0,1.0,1.0,1.0,0.83697509765625,2871,1.0,1.0,29,0,0,0,legitimate
392.0,28,44,31,1.0,1.0,1.0,1.0,1.01300048828125,2046,1.0,1.0,0,31,0,15487,version_num
328.0,4,0,1,0.09090909,0.09090909,0.06502463,0.06502463,0.00201416015625,106,0.12649165,0.12649165,0,0,0,37,legitimate
369.0,30,54,9,1.0,1.0,1.0,1.0,0.608001708984375,891,1.0,1.0,9,0,0,0,dis_flood
128.0,25,23,9,0.12328767,0.12328767,0.00359919,0.00359919,0.0040130615234375,702,0.14045618,0.14045618,0,0,9,0,version_num
82.0,25,41,18,0.24,0.24,0.089906484,0.089906484,0.089996337890625,1404,0.26865673,0.26865673,0,0,18,0,version_num
322.0,36,44,29,0.23387097,0.7822581,0.23072971,0.89705396,0.2330322265625,2871,0.245196,0.82013834,29,0,0,29,version_num
126.0,59,67,22,0.5116279,1.0,0.30907086,1.0,0.30999755859375,2178,0.5116279,1.0,22,0,0,0,sinkhole
162.0,30,23,2,0.03448276,0.03448276,0.16375142,0.16375142,0.1689910888671875,156,0.0398773,0.0398773,0,0,2,0,version_num
644.0,18,5,2,0.13333334,0.73333335,0.069473684,0.79157895,0.00201416015625,72,0.0604534,0.64399666,0,0,0,126,legitimate
333.0,33,40,36,0.25174826,0.25174826,0.26703948,0.26703948,0.324981689453125,2808,0.2728863,0.2728863,0,0,36,0,version_num
108.0,63,37,1,0.2,0.2,0.8794941,0.8794941,0.904998779296875,78,0.2,0.2,0,0,1,0,sinkhole
642.0,22,5,1,0.33333334,0.33333334,0.33333334,0.33333334,0.00201416015625,89,0.39555556,0.39555556,0,0,0,23,legitimate
328.0,21,5,4,0.36363637,0.45454547,0.29064038,0.3546798,0.009002685546875,303,0.3615752,0.46778044,0,0,0,46,legitimate
389.0,19,5,1,0.33333334,0.6666667,0.40243903,0.60365856,0.00201416015625,89,0.38528138,0.54112554,0,0,0,12,legitimate
70.0,31,24,26,0.2278481,0.16455697,0.16420105,0.10422356,0.1059951782226562,2028,0.25794873,0.17333333,0,0,26,0,version_num
704.0,1,0,1,0.16666667,0.16666667,0.054421768,0.054421768,0.0009765625,106,0.2128514,0.2128514,0,0,0,124,legitimate
662.0,23,5,5,0.20833333,0.20833333,0.09727165,0.09727165,0.010009765625,392,0.22764228,0.22764228,0,0,0,105,legitimate
761.0,21,5,3,1.0,1.0,1.0,1.0,0.010009765625,267,1.0,1.0,0,0,0,117,legitimate
106.0,59,63,4,0.08,0.08,0.16574125,0.16574125,0.1790008544921875,312,0.07187284,0.07187284,0,0,4,0,sinkhole
283.0,34,44,11,0.22222222,0.8472222,0.13180143,0.99368936,0.162994384765625,1089,0.28187537,0.836478,11,0,0,0,version_num
662.0,38,29,1,0.071428575,0.071428575,0.3598703,0.3598703,0.1219482421875,78,0.07020702,0.07020702,0,0,1,2,dis_flood
63.0,36,44,11,0.123595506,0.8426966,0.0019635544,0.7121819,0.0019989013671875,1089,0.15858454,0.8409786,11,0,0,0,version_num
83.0,26,4,1,0.016666668,0.016666668,0.00999466,0.00999466,0.0049972534179687,89,0.01603026,0.01603026,0,0,0,1,dis_flood
529.0,29,39,25,0.96153843,0.96153843,0.76118636,0.76118636,0.27099609375,1700,0.96153843,0.96153843,0,0,0,25,dis_flood
65.0,35,47,4,0.07692308,0.07692308,0.03325008,0.03325008,0.01300048828125,312,0.06413155,0.06413155,0,0,4,0,legitimate
131.0,35,47,5,0.10638298,0.10638298,0.016886339,0.016886339,0.0159912109375,390,0.08777853,0.08777853,0,0,5,0,legitimate
679.0,17,4,1,0.033333335,0.033333335,0.045031816,0.045031816,0.072998046875,89,0.030067567,0.030067567,0,0,0,13,dis_flood
376.0,22,7,2,1.0,1.0,1.0,1.0,1.621002197265625,178,1.0,1.0,0,0,0,28,sinkhole
100.0,33,44,19,0.09268293,0.6195122,0.12275572,0.67364126,0.1230010986328125,1881,0.12092575,0.60887176,19,0,0,0,version_num
497.0,66,37,1,1.0,1.0,1.0,1.0,0.839019775390625,78,1.0,1.0,0,0,1,0,sinkhole
685.0,2,0,1,0.07692308,0.07692308,0.06508876,0.06508876,0.00201416015625,106,0.1112277,0.1112277,0,0,0,29,legitimate
119.0,37,35,5,0.024630541,0.024630541,0.005972826,0.005972826,0.0059967041015625,390,0.023152271,0.023152271,0,0,5,0,version_num
206.0,29,27,2,0.15384616,0.15384616,0.005852668,0.005852668,0.00299072265625,156,0.15219513,0.15219513,0,0,2,0,legitimate
219.0,1,0,1,0.16666667,0.16666667,0.16666667,0.16666667,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,28,legitimate
753.0,47,54,29,1.0,1.0,1.0,1.0,1.458984375,2871,1.0,1.0,29,0,0,0,dis_flood
645.0,3,0,1,0.2,0.2,0.00029056042,0.00029056042,0.0009765625,106,0.2591687,0.2591687,0,0,0,88,dis_flood
173.0,26,44,8,0.051612902,0.7354839,0.11659781,0.8438678,0.1179962158203125,792,0.06300716,0.7455847,8,0,0,0,version_num
165.0,34,44,22,0.16923077,0.96153843,0.017325502,0.99695444,0.0170135498046875,2178,0.23254324,0.95836,22,0,0,0,version_num
409.0,63,67,10,1.0,1.0,1.0,1.0,1.5460205078125,990,1.0,1.0,10,0,0,0,sinkhole
236.0,7,5,1,0.033333335,0.033333335,0.0009542867,0.0009542867,0.00299072265625,89,0.030067567,0.030067567,0,0,0,6,legitimate
419.0,28,44,13,1.0,1.0,1.0,1.0,1.277008056640625,858,1.0,1.0,0,13,0,16222,version_num
163.0,37,54,29,0.9354839,0.9354839,0.9365836,0.9365836,0.1920013427734375,2871,0.94162023,0.94162023,29,0,0,0,dis_flood
269.0,39,44,2,0.009615385,0.69711536,0.1151285,0.8682384,0.123992919921875,198,0.012476371,0.6903592,2,0,0,27,version_num
206.0,22,5,1,0.07692308,0.07692308,0.0019707964,0.0019707964,0.001007080078125,89,0.08682927,0.08682927,0,0,0,6,legitimate
300.0,27,47,5,0.8333333,0.2777778,0.91611594,0.19979665,0.011993408203125,340,0.8333333,0.2777778,0,0,0,7,legitimate
238.0,39,44,22,0.14965986,0.6938776,0.0138977105,0.63828146,0.0140228271484375,2178,0.16403073,0.735653,22,0,0,27,version_num
429.0,22,4,1,0.16666667,0.8333333,0.0704229,0.072127104,0.08197021484375,89,0.1615245,0.8076225,0,0,0,8,dis_flood
278.0,28,44,36,0.8780488,0.8780488,1.0,1.0,0.93402099609375,2376,0.8590022,0.8590022,0,36,0,11848,version_num
299.0,33,43,7,0.13207547,0.13207547,0.0016178057,0.0016178057,0.00201416015625,546,0.1509121,0.1509121,0,0,7,0,version_num
664.0,17,5,1,1.0,1.0,1.0,1.0,0.00103759765625,36,1.0,1.0,0,0,0,103,legitimate
215.0,27,23,18,0.12587413,0.12587413,0.11403144,0.11403144,0.113006591796875,1404,0.13542973,0.13542973,0,0,18,0,version_num
76.0,30,38,4,0.093023255,0.25581396,0.0428369,0.13327035,0.0089950561523437,312,0.078728236,0.21650265,0,0,4,0,dis_flood
390.0,31,22,2,0.028985508,0.10144927,0.0020179441,0.003042439,0.001983642578125,156,0.024174802,0.08461181,0,0,2,0,version_num
368.0,28,44,86,0.5890411,0.6369863,0.7162579,0.71822584,0.72198486328125,5676,0.540417,0.60639817,0,86,0,14923,version_num
154.0,2,0,1,0.028571429,0.028571429,0.0125719765,0.0125719765,0.00799560546875,106,0.031463344,0.031463344,0,0,0,10,dis_flood
247.0,11,4,1,0.008196721,0.016393442,0.11078455,0.11078455,0.1110076904296875,89,0.0100315595,0.020063119,0,0,0,11,version_num
69.0,31,24,12,0.13636364,0.13636364,0.0009846736,0.0009846736,0.0009994506835937,936,0.15116279,0.15116279,0,0,12,0,version_num
369.0,34,39,16,0.44444445,0.44444445,0.38216317,0.38216317,0.394012451171875,1248,0.47488585,0.47488585,0,0,16,0,version_num
192.0,27,40,1,0.0066225166,0.0066225166,0.0,0.0,0.0,78,0.0053530987,0.0053530987,0,0,1,0,version_num
101.0,25,41,27,0.12,0.12,0.061082326,0.061082326,0.0590057373046875,2106,0.12687512,0.12687512,0,0,27,0,version_num
93.0,18,5,5,0.3125,0.625,0.28961638,0.60534245,0.0110015869140625,339,0.2479883,0.5347476,0,0,0,5,legitimate
433.0,56,67,6,0.42857143,0.42857143,0.3661628,0.3661628,0.1190185546875,594,0.46153846,0.46153846,6,0,0,0,sinkhole
61.0,36,49,1,0.007751938,0.9147287,0.2483448,0.95750874,0.2629966735839844,99,0.0078192875,0.9226759,1,0,0,0,legitimate
414.0,28,49,4,1.0,1.0,1.0,1.0,0.50201416015625,396,1.0,1.0,4,0,0,0,legitimate
760.0,1,0,1,0.16666667,0.16666667,0.12260536,0.12260536,0.001953125,106,0.2128514,0.2128514,0,0,0,136,legitimate
353.0,16,5,1,0.125,0.875,0.09153953,0.9084605,0.00201416015625,89,0.13165681,0.84319526,0,0,0,11,legitimate
204.0,35,44,20,0.09478673,0.73459715,0.16051431,0.69168425,0.152008056640625,1980,0.105196044,0.76793116,20,0,0,32,version_num
612.0,1,0,1,0.14285715,0.14285715,0.14410481,0.14410481,0.00201416015625,106,0.18057922,0.18057922,0,0,0,106,legitimate
484.0,32,38,15,1.0,1.0,1.0,1.0,0.31298828125,1020,1.0,1.0,0,0,0,15,dis_flood
174.0,23,7,4,1.0,1.0,1.0,1.0,1.3480072021484375,356,1.0,1.0,0,0,0,8,sinkhole
337.0,30,44,4,0.04597701,0.77011496,0.08827941,0.8284612,0.0880126953125,396,0.04801164,0.8041949,4,0,0,0,version_num
209.0,51,67,10,0.625,1.0,0.816218,1.0,0.6439971923828125,990,0.625,1.0,10,0,0,0,sinkhole
70.0,39,41,4,0.025316456,0.025316456,0.13274568,0.13274568,0.1350021362304687,312,0.026666667,0.026666667,0,0,4,0,version_num
269.0,24,44,17,0.08173077,0.69711536,0.008330736,0.8682384,0.00897216796875,1683,0.10604915,0.6903592,17,0,0,0,version_num
3301.0,24,7,3,0.3,0.7,0.1049936,0.22023048,0.06005859375,267,0.31411764,0.67058825,0,0,0,45,sinkhole
341.0,27,28,41,0.78846157,0.78846157,0.82905155,0.82905155,0.1309814453125,2788,0.7518878,0.7518878,0,0,0,41,legitimate
440.0,1,0,1,0.028571429,0.028571429,0.0042223786,0.0042223786,0.00201416015625,106,0.031463344,0.031463344,0,0,0,69,legitimate
306.0,27,41,5,0.41666666,0.41666666,0.41368422,0.41368422,0.011993408203125,340,0.37527594,0.37527594,0,0,0,12,legitimate
369.0,2,0,1,0.16666667,0.16666667,0.06285714,0.06285714,0.001007080078125,106,0.2128514,0.2128514,0,0,0,13,legitimate
139.0,18,4,2,0.048780486,0.048780486,0.23395224,0.23395224,0.16400146484375,178,0.046487335,0.046487335,0,0,0,15,dis_flood
771.0,23,5,1,0.071428575,0.35714287,0.059139784,0.38172042,0.00201416015625,36,0.034548946,0.3761996,0,0,0,125,legitimate
491.0,38,30,1,1.0,1.0,1.0,1.0,0.3179931640625,68,1.0,1.0,0,0,0,13,dis_flood
236.0,40,37,1,0.04347826,0.04347826,0.0,0.0,0.0,78,0.03739214,0.03739214,0,0,1,0,sinkhole
240.0,31,44,23,0.24299066,0.6448598,0.13386787,0.8411634,0.0630035400390625,2277,0.2924869,0.6419336,23,0,0,0,version_num
231.0,42,37,1,0.055555556,0.055555556,0.100470304,0.100470304,0.04400634765625,78,0.046511628,0.046511628,0,0,1,0,sinkhole
472.0,45,29,2,0.083333336,0.083333336,0.0065768366,0.0065768366,0.0050048828125,136,0.06390978,0.06390978,0,0,0,19,legitimate
270.0,25,32,6,0.045454547,0.045454547,0.16390672,0.16390672,0.14801025390625,468,0.040688574,0.040688574,0,0,6,0,version_num
803.0,27,30,5,0.29411766,0.29411766,0.42522758,0.42522758,0.01995849609375,340,0.26234567,0.26234567,0,0,0,34,legitimate
320.0,43,44,9,0.097826086,0.73913044,0.0011431343,0.53806984,0.001007080078125,891,0.103556484,0.7824268,9,0,0,0,version_num
800.0,7,5,1,0.05263158,0.10526316,0.022516556,0.06622516,0.00103759765625,89,0.064074874,0.0899928,0,0,0,28,legitimate
685.0,22,4,1,1.0,1.0,1.0,1.0,0.053955078125,89,1.0,1.0,0,0,0,13,dis_flood
354.0,34,42,4,1.0,1.0,1.0,1.0,0.199005126953125,312,1.0,1.0,0,0,4,0,dis_flood
255.0,37,35,4,0.036036037,0.036036037,0.07231627,0.07231627,0.0760040283203125,312,0.03088803,0.03088803,0,0,4,0,version_num
221.0,44,49,4,0.15384616,0.96153843,0.6930283,0.9976221,0.587005615234375,396,0.15444618,0.96528864,4,0,0,0,legitimate
107.0,28,44,40,0.2631579,0.67105263,0.40344828,0.69364345,0.3990097045898437,2640,0.20823474,0.6923805,0,40,0,2982,version_num
181.0,20,5,4,0.5714286,0.85714287,0.7150655,0.8569869,0.0099945068359375,303,0.516184,0.81942075,0,0,0,37,legitimate
292.0,11,4,1,1.0,1.0,1.0,1.0,0.1199951171875,89,1.0,1.0,0,0,0,6,dis_flood
274.0,33,43,5,0.078125,0.078125,0.0,0.0,0.0,390,0.08831522,0.08831522,0,0,5,0,version_num
113.0,2,0,1,0.14285715,0.14285715,0.1874106,0.1874106,0.0029983520507812,106,0.18057922,0.18057922,0,0,0,4,dis_flood
527.0,13,5,4,0.33333334,0.8333333,0.3602941,0.84313726,0.00897216796875,303,0.30421686,0.7871486,0,0,0,76,legitimate
246.0,33,49,29,0.82857144,0.82857144,0.97725695,0.97725695,0.5160064697265625,2871,0.8521817,0.8521817,29,0,0,0,legitimate
740.0,16,4,5,0.8333333,0.8333333,0.4900302,0.4900302,0.0989990234375,392,0.7871486,0.7871486,0,0,0,69,dis_flood
199.0,28,44,26,0.38235295,0.9117647,0.7903702,0.97692037,0.787994384765625,1716,0.29853863,0.91858035,0,26,0,7604,version_num
601.0,8,4,4,0.6666667,0.8333333,0.27728027,0.5598673,0.051025390625,303,0.6084337,0.7871486,0,0,0,55,dis_flood
633.0,27,33,4,1.0,1.0,1.0,1.0,0.01202392578125,272,1.0,1.0,0,0,0,44,legitimate
330.0,41,44,13,0.08280255,0.5987261,0.0036786788,0.7182808,0.00299072265625,1287,0.11145752,0.57443494,13,0,0,58,version_num
211.0,34,43,21,0.09633028,0.09633028,0.10303271,0.10303271,0.0990142822265625,1638,0.100688465,0.100688465,0,0,21,0,version_num
204.0,38,67,13,0.9285714,0.9285714,0.86533487,0.86533487,0.3470001220703125,1287,0.9353198,0.9353198,13,0,0,0,sinkhole
89.0,24,22,4,0.029411765,0.029411765,0.069972225,0.069972225,0.0689926147460937,312,0.026929053,0.026929053,0,0,4,0,version_num
153.0,22,44,1,0.008130081,0.5365854,0.078644395,0.5398411,0.074005126953125,99,0.009016394,0.595082,1,0,0,0,version_num
418.0,20,4,1,1.0,1.0,1.0,1.0,0.061004638671875,89,1.0,1.0,0,0,0,8,dis_flood
700.0,1,0,1,0.14285715,0.14285715,0.06882591,0.06882591,0.00103759765625,106,0.18057922,0.18057922,0,0,0,122,legitimate
528.0,23,7,3,0.42857143,1.0,0.9917949,1.0,0.1180419921875,267,0.42857143,1.0,0,0,0,36,sinkhole
738.0,11,5,1,1.0,1.0,1.0,1.0,0.00103759765625,89,1.0,1.0,0,0,0,27,legitimate
158.0,28,44,58,0.86567163,0.92537314,0.99445903,0.99668217,0.9009857177734376,3828,0.8296489,0.91547465,0,58,0,5296,version_num
3348.0,13,7,1,1.0,1.0,1.0,1.0,0.029052734375,89,1.0,1.0,0,0,0,11,sinkhole
493.0,43,42,4,0.5,0.5,0.7427003,0.7427003,0.738983154296875,272,0.5,0.5,0,0,0,8,dis_flood
465.0,27,47,5,0.5,0.5,0.53810084,0.53810084,0.014007568359375,340,0.5,0.5,0,0,0,17,legitimate
352.0,1,0,1,0.16666667,0.16666667,0.0,0.0,0.0,106,0.2128514,0.2128514,0,0,0,20,sinkhole
591.0,5,4,4,0.4,0.8,0.93314904,0.98138696,2.5550537109375,303,0.37041566,0.7408313,0,0,0,59,dis_flood
195.0,28,44,55,0.43650794,0.6984127,0.48730865,0.9155789,0.46197509765625,3630,0.36811683,0.69942194,0,55,0,7292,version_num
443.0,57,42,4,0.44444445,0.8888889,0.4253781,0.8025699,0.09698486328125,312,0.44444445,0.8888889,0,0,4,0,sinkhole
358.0,18,4,1,0.14285715,0.14285715,0.0,0.0,0.0,36,0.067669176,0.067669176,0,0,0,40,dis_flood
749.0,32,54,3,1.0,1.0,1.0,1.0,1.196044921875,297,1.0,1.0,3,0,0,29,dis_flood
556.0,1,0,1,0.09090909,0.18181819,0.04927536,0.09855072,0.00103759765625,106,0.1168688,0.2337376,0,0,0,91,legitimate
250.0,26,44,30,0.3846154,0.974359,0.40849024,1.0,0.4329986572265625,2970,0.407743,0.9785832,30,0,0,0,version_num
804.0,27,32,5,0.8333333,0.41666666,0.8759542,0.46946564,0.0150146484375,340,0.8333333,0.41666666,0,0,0,56,legitimate
224.0,26,44,21,0.14,0.7,0.109396,0.6795817,0.113006591796875,2079,0.15785877,0.72414577,21,0,0,0,version_num
284.0,34,44,18,0.20930232,0.88372093,0.005544504,0.9944132,0.003997802734375,1782,0.25395468,0.8888414,18,0,0,0,version_num
107.0,57,42,6,0.85714287,0.85714287,0.8483241,0.8483241,0.6320037841796875,468,0.85714287,0.85714287,0,0,6,0,sinkhole
398.0,37,42,30,0.46875,0.46875,0.41047943,0.41047943,0.419097900390625,2340,0.5104712,0.5104712,0,0,30,0,version_num
254.0,39,49,29,0.70731705,0.85365856,0.8053661,0.98523295,0.600006103515625,2871,0.7244512,0.8743376,29,0,0,0,legitimate
401.0,1,0,1,0.16666667,0.16666667,0.1810585,0.1810585,0.001983642578125,106,0.2128514,0.2128514,0,0,0,61,legitimate
191.0,10,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,6,legitimate
205.0,30,7,1,0.05263158,0.05263158,0.04411917,0.04411917,0.03900146484375,89,0.047568146,0.047568146,0,0,0,3,sinkhole
212.0,24,22,1,0.008474576,0.008474576,0.0009286643,0.0009286643,0.0009918212890625,78,0.00913242,0.00913242,0,0,1,0,version_num
251.0,43,44,28,0.22222222,0.8095238,0.12137957,0.75513726,0.11798095703125,2772,0.26774848,0.8191829,28,0,0,0,version_num
564.0,14,5,1,1.0,1.0,1.0,1.0,0.00201416015625,89,1.0,1.0,0,0,0,19,legitimate
3325.0,66,48,4,0.14285715,0.14285715,0.07462686,0.07462686,0.07080078125,272,0.14285715,0.14285715,0,0,0,30,sinkhole
551.0,24,4,1,0.5,1.0,0.0,1.0,0.0,89,0.5,1.0,0,0,0,11,dis_flood
368.0,33,31,31,0.21232876,0.21232876,0.27287313,0.27287313,0.275054931640625,2418,0.23021993,0.23021993,0,0,31,0,version_num
279.0,28,44,19,1.0,1.0,1.0,1.0,1.347991943359375,1254,1.0,1.0,0,19,0,11867,version_num
385.0,22,5,1,0.14285715,0.14285715,0.07746479,0.07746479,0.001007080078125,89,0.15978456,0.15978456,0,0,0,13,legitimate
308.0,33,40,35,0.4172662,0.2877698,0.09155202,0.29599145,0.083984375,2730,0.42610908,0.29386833,0,0,35,0,version_num
154.0,41,44,20,0.18348624,0.6972477,0.359461,0.98885936,0.28900146484375,1980,0.19607843,0.74509805,20,0,0,29,version_num
117.0,1,0,1,0.1,0.2,0.11111111,0.16666667,0.0019989013671875,106,0.12958436,0.2591687,0,0,0,10,legitimate
674.0,1,0,1,0.05,0.05,0.041612484,0.041612484,0.001953125,106,0.07310345,0.07310345,0,0,0,120,legitimate
133.0,37,23,5,0.03649635,0.03649635,0.18487622,0.18487622,0.188018798828125,390,0.040803514,0.040803514,0,0,5,0,version_num
401.0,27,44,2,0.0625,1.0,0.0036477041,1.0,0.003997802734375,198,0.09090909,1.0,2,0,0,0,version_num
241.0,5,4,4,0.6666667,0.8333333,0.10778507,0.8922503,0.093017578125,303,0.6084337,0.7871486,0,0,0,32,dis_flood
830.0,1,0,1,0.16666667,0.16666667,0.15566038,0.15566038,0.00201416015625,106,0.2128514,0.2128514,0,0,0,150,legitimate
3301.0,27,7,4,0.4,0.7,0.11523688,0.22023048,0.06591796875,303,0.35647058,0.67058825,0,0,0,44,sinkhole
709.0,16,5,1,0.5,1.0,0.3265306,1.0,0.0009765625,89,0.5,1.0,0,0,0,29,legitimate
298.0,29,45,3,0.1097561,0.036585364,0.112252496,0.0340926,0.006988525390625,204,0.1097561,0.036585364,0,0,0,17,legitimate
520.0,51,29,1,0.09090909,0.09090909,0.10101233,0.10101233,0.08404541015625,68,0.09090909,0.09090909,0,0,0,1,dis_flood
136.0,28,44,23,0.09543569,0.44813278,0.12944378,0.3710829,0.135009765625,1518,0.07475255,0.48914167,0,23,0,4488,version_num
226.0,47,27,1,0.037037037,0.037037037,0.0061605535,0.0061605535,0.0009918212890625,78,0.031400967,0.031400967,0,0,1,0,legitimate
770.0,48,49,18,0.72,0.72,0.87693846,0.87693846,0.10699462890625,1782,0.7638234,0.7638234,0,0,0,29,legitimate
116.0,2,0,1,0.16666667,0.16666667,0.1875,0.1875,0.0029983520507812,106,0.2128514,0.2128514,0,0,0,6,dis_flood
108.0,3,0,1,0.16666667,0.16666667,0.11759426,0.11759426,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,9,dis_flood
80.0,34,41,9,0.043269232,0.47596154,0.0020501425,0.3784469,0.0019989013671875,702,0.04449515,0.48944667,0,0,9,0,version_num
860.0,47,43,4,0.5714286,0.5714286,0.013456917,0.013456917,0.011962890625,272,0.5472837,0.5472837,0,0,0,32,legitimate
205.0,27,23,30,0.11904762,0.11904762,0.015862944,0.015862944,0.016021728515625,2340,0.11266792,0.11266792,0,0,30,0,version_num
375.0,37,44,23,0.27731094,0.6386555,0.39694005,0.46986762,0.02001953125,2277,0.2798938,0.6888848,23,0,0,0,version_num
298.0,30,40,5,0.06329114,0.06329114,0.0035989718,0.0035989718,0.00299072265625,390,0.07000539,0.07000539,0,0,5,0,version_num
617.0,17,4,1,1.0,1.0,1.0,1.0,0.04998779296875,89,1.0,1.0,0,0,0,12,dis_flood
299.0,29,39,25,0.74358976,0.64102566,0.7818731,0.66314197,0.066986083984375,1700,0.7191831,0.6199854,0,0,0,30,legitimate
859.0,48,31,3,0.33333334,0.33333334,0.34507042,0.34507042,0.00897216796875,204,0.33333334,0.33333334,0,0,0,27,legitimate
171.0,43,22,2,0.014492754,0.014492754,0.0,0.0,0.0,156,0.014764339,0.014764339,0,0,2,1,version_num
256.0,20,5,4,0.4,0.4,0.38081396,0.38081396,0.00799560546875,303,0.37922403,0.37922403,0,0,0,51,legitimate
193.0,31,44,21,0.1409396,0.9328859,0.15726641,0.8951507,0.15899658203125,2079,0.14297503,0.94635856,21,0,0,0,version_num
644.0,20,5,5,0.33333334,0.73333335,0.41473684,0.79157895,0.01202392578125,392,0.32913518,0.64399666,0,0,0,119,legitimate
461.0,36,7,1,0.25,1.0,0.33073217,1.0,0.043975830078125,89,0.25,1.0,0,0,0,7,sinkhole
3396.0,31,7,1,1.0,1.0,1.0,1.0,0.031005859375,89,1.0,1.0,0,0,0,12,sinkhole
397.0,21,5,4,0.8,0.8,0.7987805,0.7987805,0.00799560546875,303,0.7408313,0.7408313,0,0,0,55,legitimate
337.0,23,22,1,0.12643678,0.08045977,0.07722918,0.0020202638,0.0,78,0.12948593,0.066197865,0,0,1,1,version_num
225.0,9,5,1,0.025641026,0.051282052,0.0054763597,0.0082354415,0.0019989013671875,89,0.023171049,0.046342097,0,0,0,7,legitimate
90.0,28,44,124,0.50612247,0.6244898,0.514848,0.6471615,0.5019760131835938,8184,0.4489057,0.60638475,0,124,0,1883,version_num
258.0,38,32,5,0.06849315,0.06849315,0.07437738,0.07437738,0.074005126953125,390,0.07513003,0.07513003,0,0,5,0,version_num
174.0,15,5,1,0.5,1.0,0.66497463,1.0,0.0019989013671875,89,0.5,1.0,0,0,0,4,legitimate
93.0,37,35,25,0.22727273,0.22727273,0.100490086,0.100490086,0.1019973754882812,1950,0.19402985,0.19402985,0,0,25,0,version_num
727.0,14,5,1,1.0,1.0,1.0,1.0,0.001953125,89,1.0,1.0,0,0,0,25,legitimate
219.0,28,44,23,0.15231788,0.7615894,0.24667391,0.73910964,0.2599945068359375,1518,0.1123529,0.7864703,0,23,0,9047,version_num
