second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
134.0,47,27,2,0.25,0.25,0.17610063,0.17610063,0.00299072265625,156,0.25,0.25,0,0,2,0
134.0,35,47,3,0.375,0.75,0.35309973,0.8238994,0.0059967041015625,234,0.375,0.75,0,0,3,0
136.0,9,5,1,0.33333334,0.6666667,0.5,0.7519084,0.0019989013671875,89,0.38528138,0.54112554,0,0,0,4
136.0,4,0,1,0.33333334,0.33333334,0.24809161,0.24809161,0.0009918212890625,106,0.45887446,0.45887446,0,0,0,7
136.0,21,5,1,0.33333334,0.6666667,0.2519084,0.7519084,0.001007080078125,36,0.15584415,0.54112554,0,0,0,11
137.0,21,5,4,0.121212125,0.121212125,0.030950135,0.030950135,0.0120086669921875,356,0.11031918,0.11031918,0,0,0,15
137.0,31,49,29,0.8787879,0.8787879,0.9690499,0.9690499,0.3759918212890625,2871,0.8896808,0.8896808,29,0,0,0
138.0,39,49,29,0.85294116,0.85294116,0.9826196,0.9826196,0.8480072021484375,2871,0.8804048,0.8804048,29,0,0,0
138.0,48,31,4,0.11764706,0.11764706,0.015064182,0.015064182,0.01300048828125,312,0.095676176,0.095676176,0,0,4,0
138.0,31,27,1,0.029411765,0.029411765,0.0023162065,0.0023162065,0.0019989013671875,78,0.023919044,0.023919044,0,0,1,0
141.0,26,5,4,0.8,0.8,0.9097222,0.9097222,0.0099945068359375,303,0.7408313,0.7408313,0,0,0,18
141.0,2,0,1,0.2,0.2,0.090277776,0.090277776,0.0009918212890625,106,0.2591687,0.2591687,0,0,0,4
142.0,17,5,4,0.6666667,0.8333333,0.83227444,0.9161372,0.0099945068359375,303,0.6084337,0.7871486,0,0,0,14
142.0,1,0,1,0.16666667,0.16666667,0.08386277,0.08386277,0.001007080078125,106,0.2128514,0.2128514,0,0,0,14
142.0,19,5,1,0.16666667,0.8333333,0.08386277,0.9161372,0.001007080078125,89,0.17871486,0.7871486,0,0,0,3
144.0,18,5,4,0.10526316,0.21052632,0.046270132,0.092540264,0.0099945068359375,303,0.083333336,0.18124312,0,0,0,15
144.0,43,49,29,0.7631579,0.7631579,0.89813507,0.89813507,0.194000244140625,2871,0.78960395,0.78960395,29,0,0,0
144.0,13,5,4,0.10526316,0.21052632,0.046270132,0.092540264,0.0099945068359375,356,0.09790979,0.18124312,0,0,0,12
144.0,3,4,1,0.02631579,0.02631579,0.009324668,0.009324668,0.00201416015625,106,0.029152915,0.029152915,0,0,0,8
145.0,4,0,6,0.75,0.75,0.785169,0.785169,0.010986328125,356,0.8317757,0.8317757,0,0,0,13
145.0,13,5,1,0.125,0.25,0.07197383,0.21483096,0.001007080078125,36,0.08411215,0.1682243,0,0,0,13
145.0,18,5,1,0.125,0.25,0.14285715,0.21483096,0.0019989013671875,36,0.08411215,0.1682243,0,0,0,16
147.0,42,49,6,1.0,1.0,1.0,1.0,0.489013671875,594,1.0,1.0,6,0,0,0
