second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
106.0,57,42,24,0.48,0.48,0.15185295,0.15185295,0.16400146484375,1872,0.43123704,0.43123704,0,0,24,0
106.0,42,37,1,0.02,0.02,0.42684978,0.42684978,0.46099853515625,78,0.01796821,0.01796821,0,0,1,0
107.0,63,37,1,0.14285715,0.14285715,0.1516759,0.1516759,0.11299896240234375,78,0.14285715,0.14285715,0,0,1,0
107.0,57,42,6,0.85714287,0.85714287,0.8483241,0.8483241,0.6320037841796875,468,0.85714287,0.85714287,0,0,6,0
108.0,58,63,4,0.8,0.8,0.12050596,0.12050596,0.12400054931640625,312,0.8,0.8,0,0,4,0
108.0,63,37,1,0.2,0.2,0.8794941,0.8794941,0.904998779296875,78,0.2,0.2,0,0,1,0
109.0,45,67,11,0.78571427,1.0,0.8554775,1.0,0.7340011596679688,1089,0.78571427,1.0,11,0,0,0
109.0,61,67,3,0.21428572,1.0,0.1445225,1.0,0.12400054931640625,297,0.21428572,1.0,3,0,0,0
110.0,61,67,25,0.44642857,1.0,0.41650617,1.0,0.4290008544921875,2475,0.44642857,1.0,25,0,0,0
110.0,45,67,18,0.32142857,1.0,0.2631033,1.0,0.27099609375,1782,0.32142857,1.0,18,0,0,0
110.0,55,67,5,0.08928572,1.0,0.12038902,1.0,0.12400054931640625,495,0.08928572,1.0,5,0,0,0
110.0,40,67,8,0.14285715,1.0,0.20000148,1.0,0.20600128173828125,792,0.14285715,1.0,8,0,0,0
111.0,40,67,21,0.35,1.0,0.39779833,1.0,0.397003173828125,2079,0.35,1.0,21,0,0,0
111.0,55,67,24,0.4,1.0,0.27354178,1.0,0.2729949951171875,2376,0.4,1.0,24,0,0,0
111.0,61,67,2,0.033333335,1.0,0.042083938,1.0,0.04199981689453125,198,0.033333335,1.0,2,0,0,0
111.0,39,67,13,0.21666667,1.0,0.28657594,1.0,0.28600311279296875,1287,0.21666667,1.0,13,0,0,0
112.0,39,67,16,0.61538464,1.0,0.19324535,1.0,0.2689971923828125,1584,0.61538464,1.0,16,0,0,0
112.0,56,67,10,0.3846154,1.0,0.80675465,1.0,1.1230010986328125,990,0.3846154,1.0,10,0,0,0
113.0,56,67,19,1.0,1.0,1.0,1.0,0.5810012817382812,1881,1.0,1.0,19,0,0,0
114.0,54,40,5,0.45454547,0.8181818,0.11255944,0.25947788,0.095001220703125,390,0.45454547,0.8181818,0,0,5,0
114.0,40,37,2,0.18181819,0.18181819,0.74052215,0.74052215,0.6250076293945312,156,0.18181819,0.18181819,0,0,2,0
114.0,41,40,4,0.36363637,0.8181818,0.14691845,0.25947788,0.12400054931640625,312,0.36363637,0.8181818,0,0,4,0
115.0,35,7,1,0.071428575,0.071428575,0.07692966,0.07692966,0.048004150390625,89,0.068885446,0.068885446,0,0,0,1
115.0,40,37,1,0.071428575,0.071428575,0.10897554,0.10897554,0.06800079345703125,78,0.060371518,0.060371518,0,0,1,0
115.0,52,40,3,0.21428572,0.21428572,0.45672402,0.45672402,0.28499603271484375,234,0.18111455,0.18111455,0,0,3,0
115.0,57,67,9,0.64285713,0.64285713,0.3573708,0.3573708,0.22299957275390625,891,0.6896285,0.6896285,9,0,0,0
116.0,57,67,20,0.71428573,1.0,0.1774358,1.0,0.23900604248046875,1980,0.71428573,1.0,20,0,0,0
116.0,43,67,8,0.2857143,1.0,0.8225642,1.0,1.1079940795898438,792,0.2857143,1.0,8,0,0,0
117.0,43,67,21,0.8076923,0.8076923,0.7494776,0.7494776,0.35300445556640625,2079,0.8420413,0.8420413,21,0,0,0
117.0,53,40,4,0.15384616,0.15384616,0.2505224,0.2505224,0.1179962158203125,312,0.12636694,0.12636694,0,0,4,0
117.0,40,37,1,0.03846154,0.03846154,0.0,0.0,0.0,78,0.031591736,0.031591736,0,0,1,0
118.0,44,67,19,1.0,1.0,1.0,1.0,0.7379989624023438,1881,1.0,1.0,19,0,0,0
119.0,44,67,10,0.35714287,1.0,0.4658453,1.0,0.3000030517578125,990,0.35714287,1.0,10,0,0,0
119.0,65,67,18,0.64285713,1.0,0.5341547,1.0,0.343994140625,1782,0.64285713,1.0,18,0,0,0
120.0,65,67,11,1.0,1.0,1.0,1.0,2.0110015869140625,1089,1.0,1.0,11,0,0,0
122.0,11,7,5,0.16666667,0.16666667,0.3420361,0.3420361,0.40599822998046875,392,0.13639526,0.13639526,0,0,0,9
122.0,1,0,1,0.033333335,0.033333335,0.042125426,0.042125426,0.0500030517578125,106,0.036882393,0.036882393,0,0,0,5
122.0,58,67,24,0.8,0.8,0.61583847,0.61583847,0.7310028076171875,2376,0.8267223,0.8267223,24,0,0,0
123.0,58,67,5,0.625,0.625,0.71708226,0.71708226,0.29400634765625,495,0.6496063,0.6496063,5,0,0,0
123.0,19,7,3,0.375,0.375,0.28291774,0.28291774,0.115997314453125,267,0.3503937,0.3503937,0,0,0,8
124.0,6,0,1,0.04761905,0.04761905,0.10782076,0.10782076,0.04000091552734375,106,0.05239743,0.05239743,0,0,0,3
124.0,19,7,1,0.04761905,0.04761905,0.0,0.0,0.0,36,0.017795354,0.017795354,0,0,0,9
124.0,53,67,19,0.9047619,0.9047619,0.89217925,0.89217925,0.33099365234375,1881,0.92980725,0.92980725,19,0,0,0
125.0,53,67,10,0.2,1.0,0.09368906,1.0,0.09200286865234375,990,0.2,1.0,10,0,0,0
125.0,48,67,17,0.34,1.0,0.5509156,1.0,0.5410003662109375,1683,0.34,1.0,17,0,0,0
125.0,47,67,23,0.46,1.0,0.35539535,1.0,0.3489990234375,2277,0.46,1.0,23,0,0,0
126.0,47,67,9,0.20930232,1.0,0.42073557,1.0,0.4219970703125,891,0.20930232,1.0,9,0,0,0
126.0,48,67,12,0.27906978,1.0,0.27019358,1.0,0.27100372314453125,1188,0.27906978,1.0,12,0,0,0
126.0,59,67,22,0.5116279,1.0,0.30907086,1.0,0.30999755859375,2178,0.5116279,1.0,22,0,0,0
127.0,59,67,7,0.7777778,0.7777778,0.85043854,0.85043854,0.48900604248046875,693,0.7956372,0.7956372,7,0,0,0
127.0,14,7,1,0.11111111,0.22222222,0.07478074,0.14956148,0.042999267578125,89,0.1021814,0.2043628,0,0,0,2
127.0,20,7,1,0.11111111,0.22222222,0.07478074,0.14956148,0.042999267578125,89,0.1021814,0.2043628,0,0,0,2
128.0,1,0,1,0.5,0.5,1.0,1.0,0.042999267578125,106,0.74647886,0.74647886,0,0,0,6
128.0,22,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,6
129.0,22,7,4,1.0,1.0,1.0,1.0,0.667999267578125,356,1.0,1.0,0,0,0,10
130.0,66,67,12,1.0,1.0,1.0,1.0,1.24200439453125,1188,1.0,1.0,12,0,0,0
131.0,66,67,17,0.9444444,0.9444444,0.9002337,0.9002337,0.38800048828125,1683,0.94977427,0.94977427,17,0,0,0
131.0,34,7,1,0.055555556,0.055555556,0.09976634,0.09976634,0.042999267578125,89,0.050225735,0.050225735,0,0,0,7
132.0,15,7,1,1.0,1.0,1.0,1.0,0.048004150390625,89,1.0,1.0,0,0,0,2
133.0,49,66,4,0.6666667,0.8333333,0.055843953,0.95619005,0.06500244140625,312,0.6666667,0.8333333,0,0,4,0
133.0,66,37,1,0.16666667,0.16666667,0.043809973,0.043809973,0.050994873046875,78,0.16666667,0.16666667,0,0,1,0
133.0,48,66,1,0.16666667,0.8333333,0.9003461,0.95619005,1.048004150390625,78,0.16666667,0.8333333,0,0,1,0
134.0,48,66,3,0.375,0.375,0.3000218,0.3000218,0.0420074462890625,234,0.37025318,0.37025318,0,0,3,0
134.0,66,37,1,0.125,0.125,0.37140366,0.37140366,0.052001953125,78,0.12341772,0.12341772,0,0,1,0
134.0,26,7,3,0.375,0.375,0.32857454,0.32857454,0.0460052490234375,214,0.3386076,0.3386076,0,0,0,8
134.0,2,0,1,0.125,0.125,0.0,0.0,0.0,106,0.16772152,0.16772152,0,0,0,3
135.0,57,67,29,0.96666664,0.96666664,0.4749232,0.4749232,0.6439971923828125,2871,0.96993244,0.96993244,29,0,0,0
135.0,26,7,1,0.033333335,0.033333335,0.5250768,0.5250768,0.712005615234375,89,0.030067567,0.030067567,0,0,0,9
136.0,28,7,1,1.0,1.0,1.0,1.0,0.3249969482421875,89,1.0,1.0,0,0,0,5
137.0,35,7,1,0.16666667,0.8333333,0.019148344,0.98130393,0.0419921875,89,0.17871486,0.7871486,0,0,0,2
137.0,28,7,4,0.6666667,0.8333333,0.9621556,0.98130393,2.1100006103515625,303,0.6084337,0.7871486,0,0,0,9
137.0,5,0,1,0.16666667,0.16666667,0.018696075,0.018696075,0.0410003662109375,106,0.2128514,0.2128514,0,0,0,3
139.0,17,7,1,1.0,1.0,1.0,1.0,0.048004150390625,89,1.0,1.0,0,0,0,2
140.0,13,7,1,0.25,1.0,0.26813358,1.0,0.0370025634765625,89,0.25,1.0,0,0,0,2
140.0,25,7,3,0.75,1.0,0.7318664,1.0,0.1009979248046875,267,0.75,1.0,0,0,0,7
141.0,2,0,1,0.1,0.1,0.0,0.0,0.0,106,0.113490365,0.113490365,0,0,0,4
141.0,25,7,1,0.1,0.1,0.0,0.0,0.0,36,0.0385439,0.0385439,0,0,0,8
141.0,52,67,8,0.8,0.8,1.0,1.0,1.03900146484375,792,0.8479657,0.8479657,8,0,0,0
142.0,52,67,21,1.0,1.0,1.0,1.0,0.9720001220703125,2079,1.0,1.0,21,0,0,0
143.0,41,67,9,1.0,1.0,1.0,1.0,0.9380035400390625,891,1.0,1.0,9,0,0,0
144.0,27,7,4,0.16666667,0.16666667,0.098076336,0.098076336,0.11700439453125,356,0.15239726,0.15239726,0,0,0,8
144.0,41,67,20,0.8333333,0.8333333,0.90192366,0.90192366,1.07598876953125,1980,0.8476027,0.8476027,20,0,0,0
145.0,2,0,1,0.5,0.5,1.0,1.0,0.061004638671875,106,0.74647886,0.74647886,0,0,0,5
145.0,27,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,9
146.0,16,7,1,1.0,1.0,1.0,1.0,0.0529937744140625,89,1.0,1.0,0,0,0,1
147.0,30,7,1,1.0,1.0,1.0,1.0,0.0789947509765625,89,1.0,1.0,0,0,0,2
148.0,29,7,4,0.8,0.8,0.46900743,0.46900743,0.0529937744140625,303,0.7408313,0.7408313,0,0,0,8
148.0,5,0,1,0.2,0.2,0.53099257,0.53099257,0.05999755859375,106,0.2591687,0.2591687,0,0,0,4
149.0,33,7,1,1.0,1.0,1.0,1.0,0.058990478515625,89,1.0,1.0,0,0,0,2
152.0,21,7,1,1.0,1.0,1.0,1.0,0.0590057373046875,89,1.0,1.0,0,0,0,2
155.0,12,7,1,1.0,1.0,1.0,1.0,0.053009033203125,89,1.0,1.0,0,0,0,2
156.0,18,7,3,1.0,1.0,1.0,1.0,0.15399169921875,267,1.0,1.0,0,0,0,7
157.0,18,7,1,0.5,0.5,1.0,1.0,0.097991943359375,36,0.2535211,0.2535211,0,0,0,8
157.0,6,0,1,0.5,0.5,0.0,0.0,0.0,106,0.74647886,0.74647886,0,0,0,4
160.0,8,7,1,1.0,1.0,1.0,1.0,0.05499267578125,89,1.0,1.0,0,0,0,2
162.0,32,7,1,1.0,1.0,1.0,1.0,0.0619964599609375,89,1.0,1.0,0,0,0,2
164.0,31,7,1,1.0,1.0,1.0,1.0,0.066009521484375,89,1.0,1.0,0,0,0,2
167.0,43,37,1,1.0,1.0,1.0,1.0,1.0659942626953125,78,1.0,1.0,0,0,1,0
