second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
159.0,2,0,1,0.125,0.125,0.058348294,0.058348294,0.0009918212890625,106,0.15680474,0.15680474,0,0,0,11
160.0,19,4,1,0.14285715,0.85714287,0.06605691,0.8668699,0.0009918212890625,89,0.15161839,0.81942075,0,0,0,4
160.0,8,4,4,0.5714286,0.85714287,0.6666667,0.8668699,0.010009765625,303,0.516184,0.81942075,0,0,0,19
160.0,3,0,1,0.14285715,0.14285715,0.13313009,0.13313009,0.0019989013671875,106,0.18057922,0.18057922,0,0,0,21
160.0,15,4,1,0.14285715,0.85714287,0.13414635,0.8668699,0.00201416015625,89,0.15161839,0.81942075,0,0,0,4
161.0,49,54,29,1.0,1.0,1.0,1.0,0.6529998779296875,2871,1.0,1.0,29,0,0,0
162.0,23,4,5,0.14285715,0.14285715,0.015258919,0.015258919,0.0139923095703125,392,0.116355,0.116355,0,0,0,14
162.0,2,0,1,0.028571429,0.028571429,0.0032780883,0.0032780883,0.0030059814453125,106,0.031463344,0.031463344,0,0,0,12
162.0,51,54,29,0.82857144,0.82857144,0.981463,0.981463,0.899993896484375,2871,0.8521817,0.8521817,29,0,0,0
163.0,37,54,29,0.9354839,0.9354839,0.9365836,0.9365836,0.1920013427734375,2871,0.94162023,0.94162023,29,0,0,0
163.0,14,4,1,0.032258064,0.06451613,0.009750651,0.06341645,0.0019989013671875,89,0.029189898,0.058379795,0,0,0,8
163.0,12,4,1,0.032258064,0.06451613,0.0536658,0.06341645,0.0110015869140625,89,0.029189898,0.058379795,0,0,0,8
164.0,48,54,29,0.96666664,0.96666664,0.98693115,0.98693115,0.2270050048828125,2871,0.96993244,0.96993244,29,0,0,0
164.0,20,4,1,0.033333335,0.033333335,0.01306886,0.01306886,0.0030059814453125,89,0.030067567,0.030067567,0,0,0,3
